uid	name	regulation	correct.pred	incorrect.pred	score	total.reachable	significant.reachable	total.ambiguous	significant.ambiguous	unknow	quaternary.pval	ternary.pval	enrichment.pval	quaternary.qval	ternary.qval	enrichment.qval
4745	NA	up	4	0	4	120	4	15	0	7688	0.0342210055409137	0.0208373056385543	0.061860482331611	0.859374899056473	0.983055973730672	0.550044744799148
4745	NA	down	0	4	-4	120	4	15	0	7688	0.996490431885845	0.995887415799148	0.061860482331611	0.994411874924309	0.999639493505751	0.550044744799148
4746	ZNF774	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
4746	ZNF774	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
4747	MEF2A	up	1	0	1	97	1	58	0	7711	0.64817763658457	0.312494563381222	0.704816464412562	0.991434691344604	0.998852008658237	0.901800616260333
4747	MEF2A	down	0	1	-1	97	1	58	0	7711	0.969913643037352	0.94284058768013	0.704816464412562	0.994259632614984	0.999619218133309	0.901800616260333
4749	LRRIQ3	up	2	0	2	30	2	2	0	7778	0.0382735640400824	0.0329806750762145	0.0530534098561131	0.87236436061155	0.989227498312915	0.53918159158199
4749	LRRIQ3	down	0	2	-2	30	2	2	0	7778	0.997173317223916	0.997106172508128	0.0530534098561131	0.994415680419884	0.999639933991948	0.53918159158199
4750	ATG7	up	0	0	0	12	0	0	0	7796	0.97965810926104	0.97965810926104	0.999999999993848	0.994316406394978	0.999633523437031	0.928721313574311
4750	ATG7	down	0	0	0	12	0	0	0	7796	0.883305656696484	0.883305656696484	0.999999999993848	0.993700336175521	0.999593563810658	0.928721313574311
4753	PDGFA	up	2	1	1	35	3	1	0	7773	0.294651136908168	0.286342754099971	0.00912314973396135	0.981349581994222	0.998747293447611	0.323479784181519
4753	PDGFA	down	1	2	-1	35	3	1	0	7773	0.953952571470414	0.953434458363048	0.00912314973396135	0.994164148077773	0.999623447511452	0.323479784181519
4761	STYX	up	0	0	0	28	0	0	0	7780	0.77101362037861	0.77101362037861	1	0.992789455606992	0.999534397154939	0.928721313574718
4761	STYX	down	0	0	0	28	0	0	0	7780	0.947092859864999	0.947092859864999	1	0.994122127956689	0.999620927125551	0.928721313574718
4762	ZBTB45	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
4762	ZBTB45	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
4764	ERO1LB	up	0	0	0	19	0	0	0	7789	0.970223317656333	0.970223317656333	1	0.994261454303813	0.999629961009208	0.928721313574718
4764	ERO1LB	down	0	0	0	19	0	0	0	7789	0.823751665900192	0.823751665900192	1	0.993247970520763	0.999564192885639	0.928721313574718
4766	FYN	up	0	2	-2	191	4	49	2	7617	0.93728860313469	0.997965801265063	0.213124680939347	0.994061009200739	0.999640244034378	0.735232253255376
4766	FYN	down	2	0	2	191	4	49	2	7617	0.00587929263046469	0.0177912788466434	0.213124680939347	0.51217373704497	0.98021240739588	0.735232253255376
4767	NA	up	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
4767	NA	down	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
4768	HNRNPA2B1	up	0	0	0	20	0	2	0	7788	0.972162059947909	0.971468052980317	1	0.994272832903885	0.999630434962396	0.928721313574718
4768	HNRNPA2B1	down	0	0	0	20	0	2	0	7788	0.835675875288856	0.831873899538097	1	0.993343673528872	0.999568446174056	0.928721313574718
4770	ZNF589	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
4770	ZNF589	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
4771	ACAP3	up	0	0	0	14	0	0	0	7794	0.976796163880134	0.976796163880134	0.999999999997731	0.994299848779749	0.999632450080639	0.928721313574568
4771	ACAP3	down	0	0	0	14	0	0	0	7794	0.865698520934299	0.865698520934299	0.999999999997731	0.993573033008698	0.999585300876933	0.928721313574568
4773	UGT1A9	up	0	0	0	13	0	0	0	7795	0.978209843334527	0.978209843334527	0.999999999996926	0.994308039578321	0.999632981057781	0.928721313574514
4773	UGT1A9	down	0	0	0	13	0	0	0	7795	0.874440949991128	0.874440949991128	0.999999999996926	0.993636879259699	0.999589445226767	0.928721313574514
4775	CRYBA4	up	1	0	1	6	1	0	0	7802	0.0439035268756647	0.0439035268756647	0.0722843338829699	0.886880229959067	0.991885865108962	0.559843094627703
4775	CRYBA4	down	0	1	-1	6	1	0	0	7802	0.999213464178651	0.999213464178651	0.0722843338829699	0.994427018678373	0.999640693080469	0.559843094627703
4776	PLAGL1	up	1	0	1	9	1	1	0	7799	0.0912360698808008	0.0799811528158547	0.106462304032137	0.942172200569005	0.995529599336131	0.582595550345827
4776	PLAGL1	down	0	1	-1	9	1	1	0	7799	0.997139580314887	0.99710432534763	0.106462304032137	0.994415492536886	0.999639933325157	0.582595550345827
4778	FN1	up	0	0	0	39	0	0	0	7769	0.950921580043192	0.950921580043192	0.999999999997782	0.994145655634831	0.999622452820241	0.928721313574571
4778	FN1	down	0	0	0	39	0	0	0	7769	0.681591340225226	0.681591340225226	0.999999999997782	0.991851167439715	0.999473343942949	0.928721313574571
4779	NKX2-1	up	1	0	1	32	1	14	0	7776	0.281838030385896	0.151908979921434	0.330237600382917	0.980518202952606	0.997641309771651	0.811420763890394
4779	NKX2-1	down	0	1	-1	32	1	14	0	7776	0.989902005144046	0.988069733556035	0.330237600382917	0.994374891613693	0.999636642187608	0.811420763890394
4780	GABPA	up	0	0	0	5	0	0	0	7803	0.990824050401527	0.990824050401527	0.999999999994824	0.994380096832816	0.999637651892514	0.928721313574375
4780	GABPA	down	0	0	0	5	0	0	0	7803	0.948958340380964	0.948958340380964	0.999999999994824	0.994133615005245	0.999621672032357	0.928721313574375
4782	ANAPC13	up	0	2	-2	27	2	0	0	7781	0.999731810442332	0.999731810442332	0.043841070934536	0.994429892092478	0.999640879308928	0.523909974139366
4782	ANAPC13	down	2	0	2	27	2	0	0	7781	0.00679358168264554	0.00679358168264554	0.043841070934536	0.548161816977121	0.949787968376907	0.523909974139366
4783	SUV39H2	up	0	0	0	30	0	0	0	7778	0.958365954833783	0.958365954833783	1	0.994190866715345	0.999625384424601	0.928721313574718
4783	SUV39H2	down	0	0	0	30	0	0	0	7778	0.740917956073756	0.740917956073756	1	0.992498764434386	0.99951549379647	0.928721313574718
4785	PIP4K2C	up	0	0	0	27	0	0	0	7781	0.94796244283447	0.94796244283447	1	0.994127488170387	0.999621274724211	0.928721313574718
4785	PIP4K2C	down	0	0	0	27	0	0	0	7781	0.778290322514514	0.778290322514514	1	0.992856389711536	0.999538748346742	0.928721313574718
4786	FMOD	up	2	0	2	28	2	0	0	7780	0.0329656194166826	0.0329656194166826	0.0468395122347438	0.854797254691359	0.989222631449492	0.529438277918364
4786	FMOD	down	0	2	-2	28	2	0	0	7780	0.997108223740179	0.997108223740179	0.0468395122347438	0.994415317898786	0.999639934732403	0.529438277918364
4787	ZNF649	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
4787	ZNF649	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
4788	ZNF43	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
4788	ZNF43	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
4790	MYL4	up	0	0	0	17	1	17	1	7791	0.19163038480081	1	0.19163038480081	0.971607766675167	0.999640975586769	0.714027232036236
4790	MYL4	down	0	0	0	17	1	17	1	7791	0.19163038480081	1	0.19163038480081	0.971607766675167	0.999640975586769	0.714027232036236
4792	NET1	up	0	0	0	81	1	81	1	7727	0.638623441141776	1	0.638623441141776	0.991307662968435	0.999640975586769	0.892714284119279
4792	NET1	down	0	0	0	81	1	81	1	7727	0.638623441141776	1	0.638623441141776	0.991307662968435	0.999640975586769	0.892714284119279
4793	HTT	up	0	0	0	11	0	6	0	7797	0.991478794968289	0.990817318011832	1	0.994383787214961	0.999637649431329	0.928721313574718
4793	HTT	down	0	0	0	11	0	6	0	7797	0.952539486338507	0.948920199253174	1	0.994155541233599	0.999621656831504	0.928721313574718
4795	SRGAP1	up	0	0	0	7	0	0	0	7801	0.954758837135584	0.954758837135584	1	0.994169047546391	0.99962396964393	0.928721313574718
4795	SRGAP1	down	0	0	0	7	0	0	0	7801	0.963033524910623	0.963033524910623	1	0.994218859285741	0.999627199410836	0.928721313574718
4797	ZNF736	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
4797	ZNF736	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
4800	ITSN2	up	0	0	0	81	1	81	1	7727	0.638623441141776	1	0.638623441141776	0.991307662968435	0.999640975586769	0.892714284119279
4800	ITSN2	down	0	0	0	81	1	81	1	7727	0.638623441141776	1	0.638623441141776	0.991307662968435	0.999640975586769	0.892714284119279
4802	EYA4	up	1	0	1	26	1	6	0	7782	0.241218648686279	0.184421735391347	0.277869877142754	0.977312046618786	0.998056328441291	0.783572676110023
4802	EYA4	down	0	1	-1	26	1	6	0	7782	0.983461743660839	0.982252888313973	0.277869877142754	0.994338263793203	0.999634491189988	0.783572676110023
4803	ZNF607	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
4803	ZNF607	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
4804	POLR3H	up	0	0	0	5	0	0	0	7803	0.990824050401527	0.990824050401527	0.999999999994824	0.994380096832816	0.999637651892514	0.928721313574375
4804	POLR3H	down	0	0	0	5	0	0	0	7803	0.948958340380964	0.948958340380964	0.999999999994824	0.994133615005245	0.999621672032357	0.928721313574375
4805	OCLN	up	0	0	0	11	1	6	1	7797	0.119034727623895	0.991427346622974	0.128552224902936	0.955070192506245	0.999637872306125	0.626163109788301
4805	OCLN	down	0	0	0	11	1	6	1	7797	0.0772579079286314	0.948894224931426	0.128552224902936	0.932416604964021	0.999621646478939	0.626163109788301
4810	LINGO1	up	2	0	2	28	2	0	0	7780	0.0329656194166826	0.0329656194166826	0.0468395122347438	0.854797254691359	0.989222631449492	0.529438277918364
4810	LINGO1	down	0	2	-2	28	2	0	0	7780	0.997108223740179	0.997108223740179	0.0468395122347438	0.994415317898786	0.999639934732403	0.529438277918364
4811	GIT2	up	0	0	0	8	0	0	0	7800	0.98581103643359	0.98581103643359	1	0.994351680103967	0.999635809962852	0.928721313574718
4811	GIT2	down	0	0	0	8	0	0	0	7800	0.920028589540127	0.920028589540127	1	0.993950265988373	0.999609780376992	0.928721313574718
4812	MYH7	up	2	0	2	46	2	0	0	7762	0.0779198363365528	0.0779198363365528	0.11130102285814	0.932952231890206	0.995411880512812	0.591868371424387
4812	MYH7	down	0	2	-2	46	2	0	0	7762	0.988631241393265	0.988631241393265	0.11130102285814	0.994367701953047	0.999636848487143	0.591868371424387
4815	ZNF512	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
4815	ZNF512	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
4816	COL18A1	up	0	0	0	10	0	4	0	7798	0.97404850325677	0.972731319775511	0.999999999996135	0.994283861326993	0.99963091473201	0.928721313574462
4816	COL18A1	down	0	0	0	10	0	4	0	7798	0.958180815172027	0.956074941539748	0.999999999996135	0.994189750796486	0.999624487081786	0.928721313574462
4817	LMX1B	up	0	0	0	14	0	11	0	7794	0.995083361010109	0.994359469846556	0.999999999997731	0.99440401740426	0.999638939746702	0.928721313574568
4817	LMX1B	down	0	0	0	14	0	11	0	7794	0.972856166786072	0.968896131159195	0.999999999997731	0.994276895698693	0.999629454320454	0.928721313574568
4819	DHCR7	up	0	0	0	13	1	1	1	7795	0.127430973424009	0.981000039428819	0.150101533609121	0.957905940069945	0.999634024564406	0.661675112779106
4819	DHCR7	down	0	0	0	13	1	1	1	7795	0.0310785208607483	0.88313457497726	0.150101533609121	0.847326578748672	0.999593485107437	0.661675112779106
4821	ZNF536	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
4821	ZNF536	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
4822	TRRAP	up	2	0	2	96	2	8	0	7712	0.104741905059775	0.0808205847177769	0.335541351587917	0.949250328353324	0.995575825118828	0.813846667583192
4822	TRRAP	down	0	2	-2	96	2	8	0	7712	0.986722125464243	0.985516060543398	0.335541351587917	0.994356866044274	0.999635700996444	0.813846667583192
4824	ZNF140	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
4824	ZNF140	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
4826	ANKRD35	up	0	0	0	8	0	0	0	7800	0.98581103643359	0.98581103643359	1	0.994351680103967	0.999635809962852	0.928721313574718
4826	ANKRD35	down	0	0	0	8	0	0	0	7800	0.920028589540127	0.920028589540127	1	0.993950265988373	0.999609780376992	0.928721313574718
4828	MKL1	up	0	1	-1	13	1	2	0	7795	0.999833480504531	0.999829285494891	0.150101533609121	0.994430455345381	0.999640914307641	0.661675112779106
4828	MKL1	down	1	0	1	13	1	2	0	7795	0.0404711502949327	0.0188626307824783	0.150101533609121	0.87845258520766	0.981315295425781	0.661675112779106
4829	XIAP	up	0	0	0	18	0	5	0	7790	0.972359119076057	0.97060139722305	1	0.994273986930426	0.999630105097638	0.928721313574718
4829	XIAP	down	0	0	0	18	0	5	0	7790	0.889437423172522	0.88272085021889	1	0.993743494232201	0.999593294654392	0.928721313574718
4830	PLEKHA7	up	0	0	0	5	0	0	0	7803	0.990824050401527	0.990824050401527	0.999999999994824	0.994380096832816	0.999637651892514	0.928721313574375
4830	PLEKHA7	down	0	0	0	5	0	0	0	7803	0.948958340380964	0.948958340380964	0.999999999994824	0.994133615005245	0.999621672032357	0.928721313574375
4831	DNM2	up	0	0	0	11	0	1	0	7797	0.97514319982825	0.974833955085083	1	0.994290241629858	0.999631710524874	0.928721313574718
4831	DNM2	down	0	0	0	11	0	1	0	7797	0.910885809320679	0.909811885047323	1	0.993889914371768	0.999605400146896	0.928721313574718
4834	RET	up	0	0	0	67	1	32	1	7741	0.466238933854948	0.909762202735027	0.568784575790037	0.988131950354972	0.999605378606215	0.881107282147587
4834	RET	down	0	0	0	67	1	32	1	7741	0.324747947982585	0.762456628080409	0.568784575790037	0.983048755368698	0.99952917419016	0.881107282147587
4838	FAS	up	0	0	0	27	0	4	0	7781	0.940517468647576	0.937575827180069	1	0.99408127751535	0.999617080751324	0.928721313574718
4838	FAS	down	0	0	0	27	0	4	0	7781	0.832086471552858	0.824300745624146	1	0.993315151821217	0.9995644830572	0.928721313574718
4842	SREBF1	up	0	0	0	41	1	15	1	7767	0.356494478561847	0.964718046592131	0.401821103625837	0.984534951725853	0.999627850126318	0.839628030773098
4842	SREBF1	down	0	0	0	41	1	15	1	7767	0.166194808010642	0.768603767478122	0.401821103625837	0.967404067758962	0.999532938002181	0.839628030773098
4843	ERCC6	up	0	0	0	18	0	0	0	7790	0.971473964757154	0.971473964757154	1	0.994268799599282	0.999630437210504	0.928721313574718
4843	ERCC6	down	0	0	0	18	0	0	0	7790	0.831912051521972	0.831912051521972	1	0.993313759636239	0.999568465956831	0.928721313574718
4844	PDLIM7	up	0	0	0	45	0	2	0	7763	0.949393172923323	0.948160031528115	1	0.994136286119231	0.999621353617536	0.928721313574718
4844	PDLIM7	down	0	0	0	45	0	2	0	7763	0.664082174162924	0.657301492739791	1	0.991638112188377	0.999453892580945	0.928721313574718
4848	SH3PXD2A	up	1	0	1	88	1	0	0	7720	0.547088745219832	0.547088745219832	0.669219160982539	0.989868062987799	0.999343949700076	0.897114582513597
4848	SH3PXD2A	down	0	1	-1	88	1	0	0	7720	0.791029230610967	0.791029230610967	0.669219160982539	0.992970623301836	0.999546173073386	0.897114582513597
4850	NA	up	4	0	4	120	4	15	0	7688	0.0342210055409137	0.0208373056385543	0.061860482331611	0.859374899056473	0.983055973730672	0.550044744799148
4850	NA	down	0	4	-4	120	4	15	0	7688	0.996490431885845	0.995887415799148	0.061860482331611	0.994411874924309	0.999639493505751	0.550044744799148
4855	MYO9A	up	1	0	1	39	1	0	0	7769	0.318408659772556	0.318408659772556	0.386598478916755	0.982717100993193	0.998873307331352	0.83435924013621
4855	MYO9A	down	0	1	-1	39	1	0	0	7769	0.940970981816291	0.940970981816291	0.386598478916755	0.994084113244727	0.999618461850275	0.83435924013621
4858	LAMB3	up	0	0	0	28	0	0	0	7780	0.960279490905678	0.960279490905678	1	0.994202375385349	0.999626130636947	0.928721313574718
4858	LAMB3	down	0	0	0	28	0	0	0	7780	0.755083690840045	0.755083690840045	1	0.992638455270248	0.999524579045505	0.928721313574718
4859	COL27A1	up	0	0	0	22	0	0	0	7786	0.96665325031949	0.96665325031949	1	0.994240382634841	0.999628594879767	0.928721313574718
4859	COL27A1	down	0	0	0	22	0	0	0	7786	0.799928008925146	0.799928008925146	1	0.993048277808356	0.999551219393511	0.928721313574718
4860	ZNF44	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
4860	ZNF44	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
4863	NPAS3	up	0	0	0	8	1	5	1	7800	0.0724830153100209	0.97771954924119	0.0952104337856592	0.928283769464449	0.999632797077474	0.576703751191968
4863	NPAS3	down	0	0	0	8	1	5	1	7800	0.0809471411640832	0.986075746662584	0.0952104337856592	0.935297479639551	0.999635907693405	0.576703751191968
4864	RAC1	up	3	1	2	467	8	132	4	7341	0.266864778699991	0.66010900957926	0.223107050473112	0.979447583623305	0.999456213973347	0.744046506196677
4864	RAC1	down	1	3	-2	467	8	132	4	7341	0.158401258655824	0.545348881329327	0.223107050473112	0.965855065574957	0.999341858035386	0.744046506196677
4866	CDC16	up	0	2	-2	106	3	20	1	7702	0.973095528834617	0.996040595126822	0.144673406942724	0.994278295413111	0.999639548927425	0.653381155106568
4866	CDC16	down	2	0	2	106	3	20	1	7702	0.0152133771831791	0.0332424143634157	0.144673406942724	0.730949098620778	0.989311410674872	0.653381155106568
4867	UBA5	up	0	0	0	11	0	0	0	7797	0.981141651569313	0.981141651569313	1	0.994324951542762	0.999634077367791	0.928721313574718
4867	UBA5	down	0	0	0	11	0	0	0	7797	0.892294679856949	0.892294679856949	1	0.993763403523566	0.999597656622656	0.928721313574718
4869	RANGAP1	up	0	0	0	8	0	0	0	7800	0.98581103643359	0.98581103643359	1	0.994351680103967	0.999635809962852	0.928721313574718
4869	RANGAP1	down	0	0	0	8	0	0	0	7800	0.920028589540127	0.920028589540127	1	0.993950265988373	0.999609780376992	0.928721313574718
4872	NA	up	5	2	3	439	11	116	4	7369	0.109998230313487	0.420222719278938	0.0197648846215724	0.951557952169099	0.999146056020429	0.437066980737152
4872	NA	down	2	5	-3	439	11	116	4	7369	0.28449424015218	0.759631023065732	0.0197648846215724	0.980696585585212	0.999527423683626	0.437066980737152
4873	MYH6	up	2	0	2	50	2	2	0	7758	0.0907335062679693	0.0836094414893366	0.1276942635097	0.941870517306535	0.995722765651754	0.624594277516505
4873	MYH6	down	0	2	-2	50	2	2	0	7758	0.987549720049633	0.987269229357871	0.1276942635097	0.994361568485332	0.99963634767455	0.624594277516505
4875	NCAPG2	up	0	0	0	5	0	0	0	7803	0.990824050401527	0.990824050401527	0.999999999994824	0.994380096832816	0.999637651892514	0.928721313574375
4875	NCAPG2	down	0	0	0	5	0	0	0	7803	0.948958340380964	0.948958340380964	0.999999999994824	0.994133615005245	0.999621672032357	0.928721313574375
4876	ZNF770	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
4876	ZNF770	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
4882	RAP1A	up	2	0	2	270	4	105	2	7538	0.27374144773513	0.381142030951575	0.433422557881627	0.979953531683663	0.999058578654992	0.849561914092841
4882	RAP1A	down	0	2	-2	270	4	105	2	7538	0.633735989595034	0.833703264302114	0.433422557881627	0.991241213730976	0.999569392709166	0.849561914092841
4883	PTPRD	up	0	0	0	31	0	17	0	7777	0.981161278220682	0.976752994568541	1	0.994325064419323	0.999632433842096	0.928721313574718
4883	PTPRD	down	0	0	0	31	0	17	0	7777	0.889689349530718	0.865431512705237	1	0.993745254756948	0.999585172984496	0.928721313574718
4886	THRB	up	0	0	0	9	0	0	0	7799	0.984217391496853	0.984217391496853	1	0.994342586084961	0.999635220481403	0.928721313574718
4886	THRB	down	0	0	0	9	0	0	0	7799	0.91065401448312	0.91065401448312	1	0.993888368635997	0.999605764910176	0.928721313574718
4887	ARHGEF26	up	0	0	0	81	1	81	1	7727	0.638623441141776	1	0.638623441141776	0.991307662968435	0.999640975586769	0.892714284119279
4887	ARHGEF26	down	0	0	0	81	1	81	1	7727	0.638623441141776	1	0.638623441141776	0.991307662968435	0.999640975586769	0.892714284119279
4888	UBE2C	up	0	0	0	6	0	0	0	7802	0.964454838243788	0.964454838243788	1	0.994227329749164	0.999627748601097	0.928721313574718
4888	UBE2C	down	0	0	0	6	0	0	0	7802	0.964454838243788	0.964454838243788	1	0.994227329749164	0.999627748601097	0.928721313574718
4889	EML6	up	0	0	0	23	0	6	0	7785	0.90387177626939	0.896790927995986	1	0.993842792126942	0.999599673047443	0.928721313574718
4889	EML6	down	0	0	0	23	0	6	0	7785	0.925777015208202	0.920238723556773	1	0.993987604738384	0.999609869447822	0.928721313574718
4890	PIGR	up	0	0	0	5	0	0	0	7803	0.990824050401527	0.990824050401527	0.999999999994824	0.994380096832816	0.999637651892514	0.928721313574375
4890	PIGR	down	0	0	0	5	0	0	0	7803	0.948958340380964	0.948958340380964	0.999999999994824	0.994133615005245	0.999621672032357	0.928721313574375
4894	RSPO1	up	0	0	0	8	0	1	0	7800	0.971589743256488	0.971236384230823	1	0.994269478638249	0.999630346842735	0.928721313574718
4894	RSPO1	down	0	0	0	8	0	1	0	7800	0.94706113310024	0.946410396366237	1	0.994121932204081	0.999620653877008	0.928721313574718
4896	PTGER3	up	0	0	0	9	0	2	0	7799	0.98774836873312	0.987439856395703	1	0.994362696052711	0.999636410489879	0.928721313574718
4896	PTGER3	down	0	0	0	9	0	2	0	7799	0.931206452270643	0.929518716050337	1	0.994022450707221	0.999613762871588	0.928721313574718
4897	NRARP	up	0	0	0	8	0	0	0	7800	0.98581103643359	0.98581103643359	1	0.994351680103967	0.999635809962852	0.928721313574718
4897	NRARP	down	0	0	0	8	0	0	0	7800	0.920028589540127	0.920028589540127	1	0.993950265988373	0.999609780376992	0.928721313574718
4898	FDPS	up	0	0	0	5	0	0	0	7803	0.982590981915517	0.982590981915517	0.999999999994824	0.994333274854464	0.999634616909682	0.928721313574375
4898	FDPS	down	0	0	0	5	0	0	0	7803	0.957469232858135	0.957469232858135	0.999999999994824	0.994185457780713	0.99962503370831	0.928721313574375
4899	ZNF74	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
4899	ZNF74	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
4901	MYO16	up	1	0	1	8	1	0	0	7800	0.0799714104843061	0.0799714104843061	0.0952104337856592	0.934559705454782	0.9955290571748	0.576703751191968
4901	MYO16	down	0	1	-1	8	1	0	0	7800	0.99710504762018	0.99710504762018	0.0952104337856592	0.994415300209014	0.999639933585885	0.576703751191968
4903	ZNF790	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
4903	ZNF790	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
4907	CCDC88B	up	1	0	1	21	1	0	0	7787	0.159877481080008	0.159877481080008	0.23114990278094	0.966159672442079	0.997758606455292	0.750732448558921
4907	CCDC88B	down	0	1	-1	21	1	0	0	7787	0.986375166794364	0.986375166794364	0.23114990278094	0.994354892270433	0.999636018175593	0.750732448558921
4908	ARL4A	up	1	0	1	139	3	60	2	7669	0.156771315510596	0.437776453050787	0.248719574852199	0.965512305720649	0.999180268956	0.764188572407018
4908	ARL4A	down	0	1	-1	139	3	60	2	7669	0.405722484881215	0.865016621771225	0.248719574852199	0.986385844594575	0.999584974102145	0.764188572407018
4909	ITGAL	up	0	0	0	21	0	0	0	7787	0.967813558272833	0.967813558272833	1	0.994247248094147	0.999629039990758	0.928721313574718
4909	ITGAL	down	0	0	0	21	0	0	0	7787	0.807761429008466	0.807761429008466	1	0.993115229315157	0.999555569594573	0.928721313574718
4911	NRG1	up	0	0	0	16	0	3	0	7792	0.97899659782255	0.978202607191569	1	0.994312587812899	0.999632978343796	0.928721313574718
4911	NRG1	down	0	0	0	16	0	3	0	7792	0.878744878268708	0.874396656766884	1	0.993667847292626	0.999589424438343	0.928721313574718
4912	TBC1D9B	up	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
4912	TBC1D9B	down	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
4914	CACNA2D1	up	0	0	0	27	0	0	0	7781	0.832846662062897	0.832846662062897	1	0.993321212742626	0.999568950010421	0.928721313574718
4914	CACNA2D1	down	0	0	0	27	0	0	0	7781	0.899400946305686	0.899400946305686	1	0.993812374661107	0.999600834313292	0.928721313574718
4917	IL27	up	0	0	0	7	0	0	0	7801	0.97937665279924	0.97937665279924	1	0.994314782311344	0.999633418156408	0.928721313574718
4917	IL27	down	0	0	0	7	0	0	0	7801	0.93800891823138	0.93800891823138	1	0.994065542800974	0.999617257482508	0.928721313574718
4918	ZNF708	up	0	0	0	6	0	1	0	7802	0.990936532237207	0.990822929035505	1	0.99438073116696	0.999637651482574	0.928721313574718
4918	ZNF708	down	0	0	0	6	0	1	0	7802	0.949573245062912	0.948951987495868	1	0.994137391564473	0.999621669500548	0.928721313574718
4920	CALM1	up	2	0	2	91	3	17	1	7717	0.0441461080365415	0.109020214111219	0.103605804338412	0.887431847632508	0.996716443271112	0.581210267810173
4920	CALM1	down	0	2	-2	91	3	17	1	7717	0.906577002920082	0.979003959048071	0.103605804338412	0.993861052449586	0.999633278654765	0.581210267810173
4921	KLRG1	up	0	0	0	5	0	0	0	7803	0.990824050401527	0.990824050401527	0.999999999994824	0.994380096832816	0.999637651892514	0.928721313574375
4921	KLRG1	down	0	0	0	5	0	0	0	7803	0.948958340380964	0.948958340380964	0.999999999994824	0.994133615005245	0.999621672032357	0.928721313574375
